2180,891,
2181,65,
2182,5644,
2183,5782,
2184,7061,
2185,1411,
2186,3605,
2187,2095,
2188,483,
2189,4164,
2190,468,
2191,836,
2192,7687,
2193,1210,
2194,7596,
2195,5330,
2196,9646,
2197,8273,
2198,1047,
2199,5158,
2200,6080,
2201,8703,
2202,2384,
2203,6099,
2204,7141,
2205,8907,
2206,5410,
2207,4052,
2208,5563,
2209,4080,
2210,8608,
2211,6690,
2212,9190,
2213,463,
2214,3527,
2215,1544,
2216,8680,
2217,5043,
2218,7633,
2219,6229,
2220,289,
2221,441,
2222,7596,
2223,5233,
2224,679,
2225,2047,
2226,1962,
2227,5140,
2228,1513,
2229,8556,
2230,6425,
2231,371,
2232,8625,
2233,9569,
2234,7430,
2235,6253,
2236,3369,
2237,2478,
2238,1597,
2239,8437,
2240,3696,
2241,168,
2242,7349,
2243,8528,
2244,9517,
2245,8970,
2246,6202,
2247,4498,
2248,1250,
2249,5018,
2250,4586,
2251,9124,
2252,1204,
2253,5053,
2254,6421,
2255,1656,
2256,5162,
2257,4461,
2258,2206,
2259,1472,
2260,3029,
2261,7337,
2262,9527,
2263,9996,
2264,3935,
2265,1822,
2266,9900,
2267,2147,
2268,2791,
2269,4149,
2270,1519,
2271,3684,
2272,4299,
2273,1533,
2274,6660,
2275,525,
2276,983,
2277,1978,
2278,2685,
2279,252,
2280,5517,
2281,1134,
2282,7097,
2283,1075,
2284,6693,
2285,8568,
2286,664,
2287,8209,
2288,1176,
2289,986,
2290,9538,
2291,3359,
2292,4663,
2293,5855,
2294,361,
2295,8361,
2296,5074,
2297,2765,
2298,6076,
2299,3134,
2300,6614,
2301,5719,
2302,3502,
2303,2377,
2304,8885,
2305,134,
2306,550,
2307,7777,
2308,8188,
2309,2808,
2310,9512,
2311,5693,
2312,4097,
2313,5433,
2314,7860,
2315,9420,
2316,8476,
2317,4018,
2318,4957,
2319,3652,
2320,632,
2321,240,
2322,6301,
2323,4730,
2324,682,
2325,9511,
2326,8151,
2327,5985,
2328,9745,
2329,7478,
2330,7837,
2331,1766,
2332,7070,
2333,5916,
2334,4019,
2335,6684,
2336,8070,
2337,1243,
2338,6931,
2339,2419,
2340,2293,
2341,8939,
2342,8595,
2343,6671,
2344,7014,
2345,1571,
2346,7940,
2347,229,
2348,2064,
2349,5828,
2350,3148,
2351,1865,
2352,5619,
2353,9686,
2354,4903,
2355,2086,
2356,6372,
2357,632,
2358,4105,
2359,5742,
2360,7525,
2361,2657,
2362,9895,
2363,2099,
2364,184,
2365,396,
2366,4294,
2367,6660,
2368,2645,
2369,6212,
2370,2708,
2371,1484,
2372,2714,
2373,316,
2374,4902,
2375,5848,
2376,6163,
2377,978,
2378,2930,
2379,8312,
2380,8458,
2381,8117,
2382,1070,
2383,3543,
2384,8400,
2385,6261,
2386,7816,
2387,2366,
2388,8045,
2389,1242,
2390,3111,
2391,2854,
2392,5397,
2393,7,
2394,7026,
2395,6925,
2396,4700,
2397,8976,
2398,4768,
2399,7483,
2400,810,
2401,8634,
2402,8687,
2403,116,
2404,5426,
2405,8274,
2406,8777,
2407,1009,
2408,6384,
2409,8400,
2410,2324,
2411,4443,
2412,5218,
2413,7469,
2414,1001,
2415,8343,
2416,344,
2417,1284,
2418,8648,
2419,9545,
2420,270,
2421,4757,
2422,2041,
2423,434,
2424,522,
2425,1775,
2426,2374,
2427,6075,
2428,4225,
2429,6703,
2430,6791,
2431,6679,
2432,9871,
2433,6484,
2434,2974,
2435,5587,
2436,6358,
2437,1077,
2438,852,
2439,5058,
2440,1622,
2441,9125,
2442,148,
2443,3671,
2444,5390,
2445,6325,
2446,1671,
2447,4433,
2448,227,
2449,3851,
2450,5535,
2451,798,
2452,4175,
2453,7058,
2454,1448,
2455,1177,
2456,1931,
2457,9058,
2458,1915,
2459,7046,
2460,9552,
2461,17,
2462,9237,
2463,9665,
2464,73,
2465,2746,
2466,2039,
2467,4977,
2468,765,
2469,2221,
2470,7136,
2471,8786,
2472,5997,
2473,1751,
2474,1560,
2475,2547,
2476,1353,
2477,7892,
2478,3790,
2479,6173,
2480,7000,
2481,834,
2482,7749,
2483,4806,
2484,6375,
2485,3720,
2486,9402,
2487,5669,
2488,3297,
2489,7959,
2490,4457,
2491,7142,
2492,800,
2493,2287,
2494,1888,
2495,8672,
2496,6307,
2497,949,
2498,5188,
2499,4102,
2500,4928,
2501,6595,
2502,6691,
2503,2571,
2504,1036,
2505,960,
2506,9018,
2507,8057,
2508,5433,
2509,8466,
2510,1752,
2511,275,
2512,8719,
2513,5186,
2514,4626,
2515,1753,
2516,7279,
2517,8943,
2518,2120,
2519,2380,
2520,8467,
2521,6198,
2522,6104,
2523,6867,
2524,6346,
2525,9344,
2526,9282,
2527,2126,
2528,5331,
2529,3467,
2530,1788,
2531,7513,
2532,3383,
2533,478,
2534,3959,
2535,1907,
2536,4604,
2537,3672,
2538,577,
2539,9759,
2540,2055,
2541,5112,
2542,4700,
2543,3034,
2544,3617,
2545,3170,
2546,5566,
2547,3327,
2548,5550,
2549,2160,
2550,571,
2551,9367,
2552,5930,
2553,967,
2554,6864,
2555,8229,
2556,2821,
2557,2876,
2558,9634,
2559,5265,
2560,6849,
2561,455,
2562,4039,
2563,5731,
2564,8921,
2565,918,
2566,8130,
2567,5715,
2568,5812,
2569,8421,
2570,7125,
2571,4878,
2572,5594,
2573,749,
2574,5457,
2575,1404,
2576,7334,
2577,1594,
2578,1106,
2579,4415,
2580,3645,
2581,1426,
2582,9401,
2583,9806,
2584,6046,
2585,6611,
2586,4042,
2587,7507,
2588,6186,
2589,8108,
2590,375,
2591,1218,
2592,6902,
2593,2606,
2594,2508,
2595,6316,
2596,894,
2597,820,
2598,382,
2599,6963,
2600,4573,
2601,1521,
2602,5149,
2603,446,
2604,2523,
2605,761,
2606,6065,
2607,4687,
2608,4613,
2609,579,
2610,6308,
2611,6947,
2612,5043,
2613,5565,
2614,780,
2615,4761,
2616,2118,
2617,4177,
2618,7772,
2619,4183,
2620,2353,
2621,582,
2622,923,
2623,2697,
2624,7241,
2625,9466,
2626,7829,
2627,28,
2628,6912,
2629,5551,
2630,33,
2631,6506,
2632,6510,
2633,5363,
2634,3971,
2635,3927,
2636,9265,
2637,229,
2638,547,
2639,7308,
2640,5911,
2641,8020,
2642,7374,
2643,6049,
2644,1481,
2645,3722,
2646,2250,
2647,416,
2648,9323,
2649,9097,
2650,6560,
2651,9239,
2652,9329,
2653,6613,
2654,7141,
2655,5838,
2656,8724,
2657,5586,
2658,6233,
2659,9130,
2660,2836,
2661,4639,
2662,3925,
2663,322,
2664,1888,
2665,116,
2666,5742,
2667,9824,
2668,1573,
2669,8392,
2670,3839,
2671,6042,
2672,788,
2673,3429,
2674,566,
2675,1122,
2676,5719,
2677,8576,
2678,1645,
2679,9770,
2680,7476,
2681,1812,
2682,3436,
2683,5164,
2684,2306,
2685,1134,
2686,1341,
2687,3593,
2688,9612,
2689,1599,
2690,4016,
2691,7392,
2692,3861,
2693,77,
2694,5345,
2695,2273,
2696,75,
2697,9259,
2698,2678,
2699,8611,
2700,3454,
2701,8650,
2702,8397,
2703,5555,
2704,6211,
2705,8559,
2706,7750,
2707,7534,
2708,7076,
2709,5895,
2710,476,
2711,9248,
2712,6570,
2713,8841,
2714,8106,
2715,3182,
2716,4110,
2717,1547,
2718,5051,
2719,9569,
2720,8347,
2721,1448,
2722,3075,
2723,84,
2724,7897,
2725,2480,
2726,1260,
2727,5808,
2728,8918,
2729,9584,
2730,8131,
2731,9494,
2732,9941,
2733,6867,
2734,357,
2735,2861,
2736,3788,
2737,1241,
2738,8084,
2739,4924,
2740,7592,
2741,6680,
2742,3935,
2743,7626,
2744,5700,
2745,7248,
2746,9264,
2747,3252,
2748,1978,
2749,6643,
2750,1783,
2751,6959,
2752,5241,
2753,4085,
2754,904,
2755,2911,
2756,3880,
2757,464,
2758,3392,
2759,2263,
2760,7066,
2761,1195,
2762,9982,
2763,5954,
2764,4322,
2765,300,
2766,9535,
2767,2865,
2768,5304,
2769,2619,
2770,1866,
2771,8902,
2772,5869,
2773,8857,
2774,4734,
2775,8800,
2776,6907,
2777,7410,
2778,9512,
2779,9608,
2780,8017,
2781,447,
2782,5961,
2783,6843,
2784,5246,
2785,78,
2786,2296,
2787,1385,
2788,7307,
2789,8501,
2790,9908,
2791,8094,
2792,1646,
2793,9205,
2794,7245,
2795,4671,
2796,3676,
2797,4204,
2798,6035,
2799,2823,
2800,4415,
2801,7150,
2802,9455,
2803,6578,
2804,1528,
2805,4517,
2806,9265,
2807,6250,
2808,6871,
2809,246,
2810,1513,
2811,6912,
2812,7049,
2813,5605,
2814,9530,
2815,5421,
2816,3489,
2817,7772,
2818,3179,
2819,9754,
2820,1930,
2821,9064,
2822,5424,
2823,9341,
2824,8891,
2825,3109,
2826,6233,
2827,2132,
2828,6108,
2829,6923,
2830,5338,
2831,2343,
2832,2184,
2833,4297,
2834,1274,
2835,3801,
2836,2452,
2837,5441,
2838,368,
2839,4111,
2840,4143,
2841,7220,
2842,7995,
2843,6869,
2844,4922,
2845,7231,
2846,8112,
2847,8477,
2848,9738,
2849,6054,
2850,9546,
2851,2697,
2852,2524,
2853,480,
2854,3772,
2855,2699,
2856,2440,
2857,1875,
2858,1627,
2859,9723,
2860,7977,
2861,4802,
2862,3210,
2863,1689,
2864,7084,
2865,7908,
2866,6117,
2867,7923,
2868,7543,
2869,343,
2870,99,
2871,8873,
2872,7452,
2873,8644,
2874,54,
2875,9919,
2876,4045,
2877,7365,
2878,1012,
2879,2451,
2880,5634,
2881,9892,
2882,4683,
2883,4703,
2884,9353,
2885,9078,
2886,8000,
2887,9985,
2888,6110,
2889,8856,
2890,937,
2891,4170,
2892,2204,
2893,5576,
2894,6332,
2895,708,
2896,9458,
2897,1304,
2898,8375,
2899,2263,
2900,6729,
2901,2094,
2902,8034,
2903,2142,
2904,165,
2905,9839,
2906,4386,
2907,5237,
2908,2314,
2909,4974,
2910,7823,
2911,6134,
2912,2993,
2913,2031,
2914,5783,
2915,3460,
2916,4779,
2917,2577,
2918,372,
2919,9831,
2920,2821,
2921,9643,
2922,8972,
2923,9866,
2924,7196,
2925,6678,
2926,601,
2927,4369,
2928,9827,
2929,6651,
2930,6968,
2931,1647,
2932,3731,
2933,3263,
2934,6357,
2935,647,
2936,7523,
2937,2204,
2938,2215,
2939,3505,
2940,8648,
2941,418,
2942,6279,
2943,3439,
2944,1038,
2945,8526,
2946,7335,
2947,3696,
2948,3879,
2949,5625,
2950,9601,
2951,1525,
2952,2900,
2953,3140,
2954,1677,
2955,8243,
2956,2386,
2957,2466,
2958,1127,
2959,5528,
2960,582,
2961,6664,
2962,1952,
2963,2401,
2964,525,
2965,3344,
2966,7540,
2967,6235,
2968,477,
2969,7684,
2970,3133,
2971,8601,
2972,8528,
2973,2057,
2974,8870,
2975,3398,
2976,866,
2977,4281,
2978,9426,
2979,571,
2980,2760,
2981,2566,
2982,3613,
2983,2243,
2984,9619,
2985,9868,
2986,7827,
2987,3932,
2988,3766,
2989,1462,
2990,2240,
2991,9393,
2992,4292,
2993,132,
2994,679,
2995,2358,
2996,110,
2997,1531,
2998,504,
2999,340,
